Freq.	V(n003)
2.23357222283049e+00	(-2.15598212869241e-03dB,-1.28938189556726e+00°)
2.23872113856830e+00	(-2.16593120941521e-03dB,-1.29235325085393e+00°)
2.24388192378273e+00	(-2.17592619006932e-03dB,-1.29533144905272e+00°)
2.24905460583574e+00	(-2.18596728229423e-03dB,-1.29831650589128e+00°)
2.25423921215239e+00	(-2.19605469872948e-03dB,-1.30130843713320e+00°)
2.25943577022094e+00	(-2.20618865297511e-03dB,-1.30430725857808e+00°)
2.26464430759302e+00	(-2.21636935961676e-03dB,-1.30731298606159e+00°)
2.26986485188378e+00	(-2.22659703424308e-03dB,-1.31032563545561e+00°)
2.27509743077203e+00	(-2.23687189342545e-03dB,-1.31334522266824e+00°)
2.28034207200038e+00	(-2.24719415472573e-03dB,-1.31637176364393e+00°)
2.28559880337539e+00	(-2.25756403672138e-03dB,-1.31940527436356e+00°)
2.29086765276773e+00	(-2.26798175898903e-03dB,-1.32244577084449e+00°)
2.29614864811232e+00	(-2.27844754212191e-03dB,-1.32549326914067e+00°)
2.30144181740847e+00	(-2.28896160772600e-03dB,-1.32854778534271e+00°)
2.30674718872003e+00	(-2.29952417842676e-03dB,-1.33160933557796e+00°)
2.31206479017555e+00	(-2.31013547786919e-03dB,-1.33467793601061e+00°)
2.31739464996844e+00	(-2.32079573075065e-03dB,-1.33775360284176e+00°)
2.32273679635706e+00	(-2.33150516277937e-03dB,-1.34083635230948e+00°)
2.32809125766496e+00	(-2.34226400071210e-03dB,-1.34392620068893e+00°)
2.33345806228096e+00	(-2.35307247235318e-03dB,-1.34702316429244e+00°)
2.33883723865931e+00	(-2.36393080655453e-03dB,-1.35012725946956e+00°)
2.34422881531988e+00	(-2.37483923321281e-03dB,-1.35323850260718e+00°)
2.34963282084826e+00	(-2.38579798330125e-03dB,-1.35635691012959e+00°)
2.35504928389597e+00	(-2.39680728884362e-03dB,-1.35948249849857e+00°)
2.36047823318053e+00	(-2.40786738293067e-03dB,-1.36261528421347e+00°)
2.36591969748571e+00	(-2.41897849974233e-03dB,-1.36575528381133e+00°)
2.37137370566161e+00	(-2.43014087451877e-03dB,-1.36890251386690e+00°)
2.37684028662483e+00	(-2.44135474359325e-03dB,-1.37205699099278e+00°)
2.38231946935864e+00	(-2.45262034438247e-03dB,-1.37521873183946e+00°)
2.38781128291313e+00	(-2.46393791540781e-03dB,-1.37838775309546e+00°)
2.39331575640534e+00	(-2.47530769627611e-03dB,-1.38156407148734e+00°)
2.39883291901944e+00	(-2.48672992769698e-03dB,-1.38474770377988e+00°)
2.40436280000689e+00	(-2.49820485150215e-03dB,-1.38793866677606e+00°)
2.40990542868655e+00	(-2.50973271062623e-03dB,-1.39113697731724e+00°)
2.41546083444489e+00	(-2.52131374912499e-03dB,-1.39434265228318e+00°)
2.42102904673613e+00	(-2.53294821217834e-03dB,-1.39755570859216e+00°)
2.42661009508237e+00	(-2.54463634609707e-03dB,-1.40077616320105e+00°)
2.43220400907377e+00	(-2.55637839831902e-03dB,-1.40400403310541e+00°)
2.43781081836870e+00	(-2.56817461743517e-03dB,-1.40723933533956e+00°)
2.44343055269392e+00	(-2.58002525316840e-03dB,-1.41048208697668e+00°)
2.44906324184470e+00	(-2.59193055639574e-03dB,-1.41373230512888e+00°)
2.45470891568498e+00	(-2.60389077914933e-03dB,-1.41699000694733e+00°)
2.46036760414758e+00	(-2.61590617462418e-03dB,-1.42025520962227e+00°)
2.46603933723429e+00	(-2.62797699718010e-03dB,-1.42352793038319e+00°)
2.47172414501608e+00	(-2.64010350233982e-03dB,-1.42680818649883e+00°)
2.47742205763324e+00	(-2.65228594682181e-03dB,-1.43009599527733e+00°)
2.48313310529552e+00	(-2.66452458850845e-03dB,-1.43339137406629e+00°)
2.48885731828234e+00	(-2.67681968647984e-03dB,-1.43669434025287e+00°)
2.49459472694290e+00	(-2.68917150099933e-03dB,-1.44000491126386e+00°)
2.50034536169638e+00	(-2.70158029354059e-03dB,-1.44332310456579e+00°)
2.50610925303206e+00	(-2.71404632677120e-03dB,-1.44664893766500e+00°)
2.51188643150953e+00	(-2.72656986457105e-03dB,-1.44998242810775e+00°)
2.51767692775880e+00	(-2.73915117204581e-03dB,-1.45332359348028e+00°)
2.52348077248052e+00	(-2.75179051549806e-03dB,-1.45667245140893e+00°)
2.52929799644609e+00	(-2.76448816248038e-03dB,-1.46002901956021e+00°)
2.53512863049786e+00	(-2.77724438176157e-03dB,-1.46339331564089e+00°)
2.54097270554925e+00	(-2.79005944335759e-03dB,-1.46676535739810e+00°)
2.54683025258499e+00	(-2.80293361851806e-03dB,-1.47014516261941e+00°)
2.55270130266119e+00	(-2.81586717975619e-03dB,-1.47353274913291e+00°)
2.55858588690559e+00	(-2.82886040082180e-03dB,-1.47692813480734e+00°)
2.56448403651766e+00	(-2.84191355673416e-03dB,-1.48033133755215e+00°)
2.57039578276881e+00	(-2.85502692378200e-03dB,-1.48374237531756e+00°)
2.57632115700252e+00	(-2.86820077952162e-03dB,-1.48716126609474e+00°)
2.58226019063454e+00	(-2.88143540278078e-03dB,-1.49058802791580e+00°)
2.58821291515304e+00	(-2.89473107369055e-03dB,-1.49402267885394e+00°)
2.59417936211876e+00	(-2.90808807365157e-03dB,-1.49746523702355e+00°)
2.60015956316522e+00	(-2.92150668536017e-03dB,-1.50091572058025e+00°)
2.60615354999884e+00	(-2.93498719283053e-03dB,-1.50437414772104e+00°)
2.61216135439915e+00	(-2.94852988137063e-03dB,-1.50784053668433e+00°)
2.61818300821893e+00	(-2.96213503760735e-03dB,-1.51131490575010e+00°)
2.62421854338439e+00	(-2.97580294948457e-03dB,-1.51479727323994e+00°)
2.63026799189533e+00	(-2.98953390626707e-03dB,-1.51828765751716e+00°)
2.63633138582532e+00	(-3.00332819857141e-03dB,-1.52178607698689e+00°)
2.64240875732189e+00	(-3.01718611832354e-03dB,-1.52529255009616e+00°)
2.64850013860664e+00	(-3.03110795880416e-03dB,-1.52880709533400e+00°)
2.65460556197548e+00	(-3.04509401465742e-03dB,-1.53232973123153e+00°)
2.66072505979875e+00	(-3.05914458186881e-03dB,-1.53586047636206e+00°)
2.66685866452142e+00	(-3.07325995778539e-03dB,-1.53939934934119e+00°)
2.67300640866325e+00	(-3.08744044113226e-03dB,-1.54294636882686e+00°)
2.67916832481897e+00	(-3.10168633200200e-03dB,-1.54650155351951e+00°)
2.68534444565845e+00	(-3.11599793187781e-03dB,-1.55006492216213e+00°)
2.69153480392686e+00	(-3.13037554361040e-03dB,-1.55363649354035e+00°)
2.69773943244486e+00	(-3.14481947146822e-03dB,-1.55721628648256e+00°)
2.70395836410878e+00	(-3.15933002110854e-03dB,-1.56080431986002e+00°)
2.71019163189078e+00	(-3.17390749959194e-03dB,-1.56440061258688e+00°)
2.71643926883902e+00	(-3.18855221540165e-03dB,-1.56800518362035e+00°)
2.72270130807785e+00	(-3.20326447843105e-03dB,-1.57161805196079e+00°)
2.72897778280798e+00	(-3.21804460000780e-03dB,-1.57523923665175e+00°)
2.73526872630665e+00	(-3.23289289288427e-03dB,-1.57886875678012e+00°)
2.74157417192782e+00	(-3.24780967126455e-03dB,-1.58250663147619e+00°)
2.74789415310234e+00	(-3.26279525078327e-03dB,-1.58615287991379e+00°)
2.75422870333810e+00	(-3.27784994853752e-03dB,-1.58980752131033e+00°)
2.76057785622028e+00	(-3.29297408308100e-03dB,-1.59347057492695e+00°)
2.76694164541145e+00	(-3.30816797443671e-03dB,-1.59714206006857e+00°)
2.77332010465178e+00	(-3.32343194409210e-03dB,-1.60082199608403e+00°)
2.77971326775923e+00	(-3.33876631502032e-03dB,-1.60451040236614e+00°)
2.78612116862971e+00	(-3.35417141168516e-03dB,-1.60820729835183e+00°)
2.79254384123727e+00	(-3.36964756003326e-03dB,-1.61191270352221e+00°)
2.79898131963430e+00	(-3.38519508751548e-03dB,-1.61562663740266e+00°)
2.80543363795165e+00	(-3.40081432308784e-03dB,-1.61934911956297e+00°)
2.81190083039888e+00	(-3.41650559722895e-03dB,-1.62308016961742e+00°)
2.81838293126439e+00	(-3.43226924192364e-03dB,-1.62681980722484e+00°)
2.82487997491564e+00	(-3.44810559069581e-03dB,-1.63056805208876e+00°)
2.83139199579931e+00	(-3.46401497859302e-03dB,-1.63432492395750e+00°)
2.83791902844149e+00	(-3.47999774221937e-03dB,-1.63809044262423e+00°)
2.84446110744785e+00	(-3.49605421971524e-03dB,-1.64186462792713e+00°)
2.85101826750384e+00	(-3.51218475078147e-03dB,-1.64564749974941e+00°)
2.85759054337488e+00	(-3.52838967668230e-03dB,-1.64943907801951e+00°)
2.86417796990651e+00	(-3.54466934024926e-03dB,-1.65323938271111e+00°)
2.87078058202462e+00	(-3.56102408589380e-03dB,-1.65704843384327e+00°)
2.87739841473560e+00	(-3.57745425960917e-03dB,-1.66086625148053e+00°)
2.88403150312654e+00	(-3.59396020898698e-03dB,-1.66469285573300e+00°)
2.89067988236541e+00	(-3.61054228320943e-03dB,-1.66852826675647e+00°)
2.89734358770125e+00	(-3.62720083307162e-03dB,-1.67237250475250e+00°)
2.90402265446438e+00	(-3.64393621097767e-03dB,-1.67622558996854e+00°)
2.91071711806654e+00	(-3.66074877095432e-03dB,-1.68008754269799e+00°)
2.91742701400110e+00	(-3.67763886865965e-03dB,-1.68395838328036e+00°)
2.92415237784326e+00	(-3.69460686138506e-03dB,-1.68783813210133e+00°)
2.93089324525025e+00	(-3.71165310806396e-03dB,-1.69172680959285e+00°)
2.93764965196146e+00	(-3.72877796928828e-03dB,-1.69562443623325e+00°)
2.94442163379869e+00	(-3.74598180730077e-03dB,-1.69953103254738e+00°)
2.95120922666631e+00	(-3.76326498601144e-03dB,-1.70344661910664e+00°)
2.95801246655147e+00	(-3.78062787100632e-03dB,-1.70737121652914e+00°)
2.96483138952427e+00	(-3.79807082955519e-03dB,-1.71130484547977e+00°)
2.97166603173795e+00	(-3.81559423061939e-03dB,-1.71524752667033e+00°)
2.97851642942912e+00	(-3.83319844484123e-03dB,-1.71919928085960e+00°)
2.98538261891789e+00	(-3.85088384458845e-03dB,-1.72316012885349e+00°)
2.99226463660812e+00	(-3.86865080392721e-03dB,-1.72713009150507e+00°)
2.99916251898758e+00	(-3.88649969864727e-03dB,-1.73110918971477e+00°)
3.00607630262816e+00	(-3.90443090627746e-03dB,-1.73509744443039e+00°)
3.01300602418605e+00	(-3.92244480606645e-03dB,-1.73909487664727e+00°)
3.01995172040194e+00	(-3.94054177901656e-03dB,-1.74310150740837e+00°)
3.02691342810123e+00	(-3.95872220788381e-03dB,-1.74711735780435e+00°)
3.03389118419420e+00	(-3.97698647717798e-03dB,-1.75114244897373e+00°)
3.04088502567620e+00	(-3.99533497318392e-03dB,-1.75517680210296e+00°)
3.04789498962791e+00	(-4.01376808395768e-03dB,-1.75922043842650e+00°)
3.05492111321544e+00	(-4.03228619933628e-03dB,-1.76327337922699e+00°)
3.06196343369060e+00	(-4.05088971096764e-03dB,-1.76733564583530e+00°)
3.06902198839108e+00	(-4.06957901227399e-03dB,-1.77140725963066e+00°)
3.07609681474063e+00	(-4.08835449851463e-03dB,-1.77548824204077e+00°)
3.08318795024928e+00	(-4.10721656674353e-03dB,-1.77957861454188e+00°)
3.09029543251351e+00	(-4.12616561584899e-03dB,-1.78367839865892e+00°)
3.09741929921650e+00	(-4.14520204656327e-03dB,-1.78778761596561e+00°)
3.10455958812828e+00	(-4.16432626143957e-03dB,-1.79190628808454e+00°)
3.11171633710594e+00	(-4.18353866490125e-03dB,-1.79603443668731e+00°)
3.11888958409386e+00	(-4.20283966323035e-03dB,-1.80017208349461e+00°)
3.12607936712388e+00	(-4.22222966455988e-03dB,-1.80431925027634e+00°)
3.13328572431551e+00	(-4.24170907892025e-03dB,-1.80847595885172e+00°)
3.14050869387614e+00	(-4.26127831821132e-03dB,-1.81264223108938e+00°)
3.14774831410124e+00	(-4.28093779623431e-03dB,-1.81681808890750e+00°)
3.15500462337455e+00	(-4.30068792869378e-03dB,-1.82100355427388e+00°)
3.16227766016830e+00	(-4.32052913319968e-03dB,-1.82519864920608e+00°)
3.16956746304341e+00	(-4.34046182928661e-03dB,-1.82940339577151e+00°)
3.17687407064969e+00	(-4.36048643842752e-03dB,-1.83361781608754e+00°)
3.18419752172604e+00	(-4.38060338400953e-03dB,-1.83784193232163e+00°)
3.19153785510068e+00	(-4.40081309138137e-03dB,-1.84207576669140e+00°)
3.19889510969131e+00	(-4.42111598784761e-03dB,-1.84631934146478e+00°)
3.20626932450538e+00	(-4.44151250267454e-03dB,-1.85057267896009e+00°)
3.21366053864023e+00	(-4.46200306709985e-03dB,-1.85483580154617e+00°)
3.22106879128335e+00	(-4.48258811434336e-03dB,-1.85910873164247e+00°)
3.22849412171255e+00	(-4.50326807962348e-03dB,-1.86339149171918e+00°)
3.23593656929620e+00	(-4.52404340015436e-03dB,-1.86768410429734e+00°)
3.24339617349341e+00	(-4.54491451515273e-03dB,-1.87198659194891e+00°)
3.25087297385426e+00	(-4.56588186586597e-03dB,-1.87629897729696e+00°)
3.25836701002000e+00	(-4.58694589556639e-03dB,-1.88062128301569e+00°)
3.26587832172327e+00	(-4.60810704955608e-03dB,-1.88495353183060e+00°)
3.27340694878830e+00	(-4.62936577519312e-03dB,-1.88929574651861e+00°)
3.28095293113110e+00	(-4.65072252188964e-03dB,-1.89364794990811e+00°)
3.28851630875974e+00	(-4.67217774112160e-03dB,-1.89801016487915e+00°)
3.29609712177449e+00	(-4.69373188643464e-03dB,-1.90238241436346e+00°)
3.30369541036806e+00	(-4.71538541347502e-03dB,-1.90676472134467e+00°)
3.31131121482582e+00	(-4.73713877996173e-03dB,-1.91115710885834e+00°)
3.31894457552601e+00	(-4.75899244573386e-03dB,-1.91555959999209e+00°)
3.32659553293996e+00	(-4.78094687273713e-03dB,-1.91997221788574e+00°)
3.33426412763226e+00	(-4.80300252504234e-03dB,-1.92439498573141e+00°)
3.34195040026105e+00	(-4.82515986885027e-03dB,-1.92882792677360e+00°)
3.34965439157819e+00	(-4.84741937250621e-03dB,-1.93327106430936e+00°)
3.35737614242946e+00	(-4.86978150650586e-03dB,-1.93772442168838e+00°)
3.36511569375482e+00	(-4.89224674350504e-03dB,-1.94218802231307e+00°)
3.37287308658860e+00	(-4.91481555834199e-03dB,-1.94666188963873e+00°)
3.38064836205972e+00	(-4.93748842801909e-03dB,-1.95114604717363e+00°)
3.38844156139193e+00	(-4.96026583174448e-03dB,-1.95564051847914e+00°)
3.39625272590399e+00	(-4.98314825093305e-03dB,-1.96014532716983e+00°)
3.40408189700991e+00	(-5.00613616918921e-03dB,-1.96466049691358e+00°)
3.41192911621919e+00	(-5.02923007235714e-03dB,-1.96918605143175e+00°)
3.41979442513699e+00	(-5.05243044850927e-03dB,-1.97372201449922e+00°)
3.42767786546441e+00	(-5.07573778795802e-03dB,-1.97826840994454e+00°)
3.43557947899865e+00	(-5.09915258328280e-03dB,-1.98282526165005e+00°)
3.44349930763329e+00	(-5.12267532929160e-03dB,-1.98739259355201e+00°)
3.45143739335847e+00	(-5.14630652310981e-03dB,-1.99197042964067e+00°)
3.45939377826112e+00	(-5.17004666410699e-03dB,-1.99655879396044e+00°)
3.46736850452522e+00	(-5.19389625397607e-03dB,-2.00115771060995e+00°)
3.47536161443196e+00	(-5.21785579669874e-03dB,-2.00576720374223e+00°)
3.48337315036002e+00	(-5.24192579857155e-03dB,-2.01038729756477e+00°)
3.49140315478576e+00	(-5.26610676822729e-03dB,-2.01501801633969e+00°)
3.49945167028347e+00	(-5.29039921662347e-03dB,-2.01965938438379e+00°)
3.50751873952558e+00	(-5.31480365707233e-03dB,-2.02431142606875e+00°)
3.51560440528288e+00	(-5.33932060524192e-03dB,-2.02897416582118e+00°)
3.52370871042477e+00	(-5.36395057916876e-03dB,-2.03364762812277e+00°)
3.53183169791947e+00	(-5.38869409926945e-03dB,-2.03833183751041e+00°)
3.53997341083425e+00	(-5.41355168834473e-03dB,-2.04302681857629e+00°)
3.54813389233565e+00	(-5.43852387160748e-03dB,-2.04773259596803e+00°)
3.55631318568975e+00	(-5.46361117667514e-03dB,-2.05244919438881e+00°)
3.56451133426234e+00	(-5.48881413358431e-03dB,-2.05717663859748e+00°)
3.57272838151919e+00	(-5.51413327482265e-03dB,-2.06191495340866e+00°)
3.58096437102626e+00	(-5.53956913530007e-03dB,-2.06666416369289e+00°)
3.58921934644995e+00	(-5.56512225240383e-03dB,-2.07142429437673e+00°)
3.59749335155732e+00	(-5.59079316597358e-03dB,-2.07619537044291e+00°)
3.60578643021632e+00	(-5.61658241833616e-03dB,-2.08097741693039e+00°)
3.61409862639603e+00	(-5.64249055431252e-03dB,-2.08577045893456e+00°)
3.62242998416688e+00	(-5.66851812120909e-03dB,-2.09057452160729e+00°)
3.63078054770091e+00	(-5.69466566887005e-03dB,-2.09538963015709e+00°)
3.63915036127196e+00	(-5.72093374963595e-03dB,-2.10021580984923e+00°)
3.64753946925597e+00	(-5.74732291840552e-03dB,-2.10505308600584e+00°)
3.65594791613114e+00	(-5.77383373261945e-03dB,-2.10990148400604e+00°)
3.66437574647823e+00	(-5.80046675227301e-03dB,-2.11476102928609e+00°)
3.67282300498074e+00	(-5.82722253993262e-03dB,-2.11963174733947e+00°)
3.68128973642521e+00	(-5.85410166075519e-03dB,-2.12451366371703e+00°)
3.68977598570139e+00	(-5.88110468248348e-03dB,-2.12940680402710e+00°)
3.69828179780255e+00	(-5.90823217547130e-03dB,-2.13431119393562e+00°)
3.70680721782565e+00	(-5.93548471269325e-03dB,-2.13922685916624e+00°)
3.71535229097161e+00	(-5.96286286974972e-03dB,-2.14415382550050e+00°)
3.72391706254557e+00	(-5.99036722488335e-03dB,-2.14909211877788e+00°)
3.73250157795709e+00	(-6.01799835899274e-03dB,-2.15404176489599e+00°)
3.74110588272042e+00	(-6.04575685564120e-03dB,-2.15900278981062e+00°)
3.74973002245472e+00	(-6.07364330107718e-03dB,-2.16397521953596e+00°)
3.75837404288433e+00	(-6.10165828422957e-03dB,-2.16895908014464e+00°)
3.76703798983897e+00	(-6.12980239673868e-03dB,-2.17395439776789e+00°)
3.77572190925405e+00	(-6.15807623295739e-03dB,-2.17896119859566e+00°)
3.78442584717082e+00	(-6.18648038996569e-03dB,-2.18397950887676e+00°)
3.79314984973670e+00	(-6.21501546758341e-03dB,-2.18900935491894e+00°)
3.80189396320550e+00	(-6.24368206838966e-03dB,-2.19405076308909e+00°)
3.81065823393761e+00	(-6.27248079772099e-03dB,-2.19910375981328e+00°)
3.81944270840035e+00	(-6.30141226369183e-03dB,-2.20416837157695e+00°)
3.82824743316811e+00	(-6.33047707721778e-03dB,-2.20924462492501e+00°)
3.83707245492267e+00	(-6.35967585200223e-03dB,-2.21433254646197e+00°)
3.84591782045342e+00	(-6.38900920457898e-03dB,-2.21943216285205e+00°)
3.85478357665760e+00	(-6.41847775430368e-03dB,-2.22454350081936e+00°)
3.86366977054057e+00	(-6.44808212337329e-03dB,-2.22966658714795e+00°)
3.87257644921605e+00	(-6.47782293683972e-03dB,-2.23480144868199e+00°)
3.88150365990636e+00	(-6.50770082263220e-03dB,-2.23994811232590e+00°)
3.89045144994269e+00	(-6.53771641154772e-03dB,-2.24510660504443e+00°)
3.89941986676531e+00	(-6.56787033728214e-03dB,-2.25027695386285e+00°)
3.90840895792390e+00	(-6.59816323644283e-03dB,-2.25545918586704e+00°)
3.91741877107771e+00	(-6.62859574855076e-03dB,-2.26065332820360e+00°)
3.92644935399588e+00	(-6.65916851607251e-03dB,-2.26585940808003e+00°)
3.93550075455765e+00	(-6.68988218440982e-03dB,-2.27107745276482e+00°)
3.94457302075266e+00	(-6.72073740192674e-03dB,-2.27630748958761e+00°)
3.95366620068116e+00	(-6.75173481996621e-03dB,-2.28154954593926e+00°)
3.96278034255427e+00	(-6.78287509285988e-03dB,-2.28680364927207e+00°)
3.97191549469428e+00	(-6.81415887793405e-03dB,-2.29206982709981e+00°)
3.98107170553485e+00	(-6.84558683553973e-03dB,-2.29734810699794e+00°)
3.99024902362130e+00	(-6.87715962904994e-03dB,-2.30263851660366e+00°)
3.99944749761085e+00	(-6.90887792487339e-03dB,-2.30794108361610e+00°)
4.00866717627290e+00	(-6.94074239249320e-03dB,-2.31325583579643e+00°)
4.01790810848927e+00	(-6.97275370444687e-03dB,-2.31858280096798e+00°)
4.02717034325446e+00	(-7.00491253637078e-03dB,-2.32392200701638e+00°)
4.03645392967592e+00	(-7.03721956698689e-03dB,-2.32927348188970e+00°)
4.04575891697430e+00	(-7.06967547812898e-03dB,-2.33463725359856e+00°)
4.05508535448371e+00	(-7.10228095477366e-03dB,-2.34001335021628e+00°)
4.06443329165200e+00	(-7.13503668502127e-03dB,-2.34540179987900e+00°)
4.07380277804100e+00	(-7.16794336013662e-03dB,-2.35080263078581e+00°)
4.08319386332679e+00	(-7.20100167455106e-03dB,-2.35621587119891e+00°)
4.09260659729998e+00	(-7.23421232588486e-03dB,-2.36164154944371e+00°)
4.10204102986594e+00	(-7.26757601495128e-03dB,-2.36707969390896e+00°)
4.11149721104509e+00	(-7.30109344577410e-03dB,-2.37253033304691e+00°)
4.12097519097317e+00	(-7.33476532561969e-03dB,-2.37799349537342e+00°)
4.13047501990148e+00	(-7.36859236497204e-03dB,-2.38346920946811e+00°)
4.13999674819717e+00	(-7.40257527760253e-03dB,-2.38895750397449e+00°)
4.14954042634349e+00	(-7.43671478052853e-03dB,-2.39445840760006e+00°)
4.15910610494008e+00	(-7.47101159406964e-03dB,-2.39997194911651e+00°)
4.16869383470322e+00	(-7.50546644184204e-03dB,-2.40549815735980e+00°)
4.17830366646608e+00	(-7.54008005078093e-03dB,-2.41103706123029e+00°)
4.18793565117905e+00	(-7.57485315115324e-03dB,-2.41658868969293e+00°)
4.19758983990994e+00	(-7.60978647657042e-03dB,-2.42215307177733e+00°)
4.20726628384430e+00	(-7.64488076400981e-03dB,-2.42773023657795e+00°)
